Longitude,Latitude,Community,IncorporationType,AreaType,Population,Source,Year
-152.8834419,57.86662239,Port Lions,2nd Class City,Community,170,DCCED Certified,2021
-153.9814353,57.5370683300001,Larsen Bay,2nd Class City,Community,33,DCCED Certified,2021
-136.0314547,59.44650625,Mosquito Lake,Census Designated Place,Place of Interest,294,DCCED Certified,2021
-150.3783562,61.0350394000001,Point Possession,Census Designated Place,Place of Interest,10,DCCED Certified,2021
-133.5713045,56.1508274600001,Shakan Bay,Unincorporated,Place of Interest,0,Population is counted as part of Prince of Wales-Hyder Census Area.,2021
-132.4039292,55.5396225600001,Kasaan,2nd Class City,Community,86,DCCED Certified,2021
-161.2300017,60.90749213,Akiak,2nd Class City,Community,479,DCCED Certified,2021
-162.2764121,60.8572982700001,Atmautluak,Unincorporated Census Designated Place,Community,370,DCCED Certified,2021
-158.5608266,58.8159796400001,Ekuk,Unincorporated,Place of Interest,2,2021 Department of Labor Estimates,2021
-157.399544,57.51228753,Ugashik,Census Designated Place,Place of Interest,3,DCCED Certified,2021
-147.7212482,64.83969225,Fairbanks,Home Rule City,Community,33522,DCCED Certified,2021
-151.5083559,66.92186904,Bettles,2nd Class City,Community,22,DCCED Certified,2021
-132.9777041,56.81669536,Kupreanof,2nd Class City,Community,23,DCCED Certified,2021
-144.0667491,65.8266465400001,Circle,Unincorporated Census Designated Place,Community,76,DCCED Certified,2021
-154.2582191,66.0458727800001,Hughes,2nd Class City,Community,84,DCCED Certified,2021
-176.6402959,51.86824598,Adak,2nd Class City,Community,179,DCCED Certified,2021
-149.6035519,61.62425754,Meadow Lakes,Census Designated Place,Community,9485,DCCED Certified,2021
-158.621625,59.2792073700001,Aleknagik,2nd Class City,Community,238,DCCED Certified,2021
-136.2297476,57.9606687,Pelican,1st Class City,Community,92,DCCED Certified,2021
-151.2237875,59.5976979500001,Halibut Cove,Census Designated Place,Place of Interest,64,DCCED Certified,2021
-135.2282914,57.7810313900001,Tenakee Springs,2nd Class City,Community,122,DCCED Certified,2021
-167.8955376,53.38509408,Fort Glenn,Unincorporated,Place of Interest,0,Fort Glenn is a former military base that  is no longer in use.,2021
-164.5298469,62.7769473800001,Emmonak,2nd Class City,Community,861,DCCED Certified,2021
-151.0827445,59.8127242100001,Razdolna Village,Locality,Place of Interest,0,Population is counted as part of the Kenai Peninsula Borough.,2021
-155.4370226,61.3553888800001,Lime Village,Unincorporated Census Designated Place,Community,5,DCCED Certified,2021
-165.2513918,60.5861689800001,Tununak,Unincorporated Census Designated Place,Community,396,DCCED Certified,2021
-135.3611485,59.48035687,Dyea,Locality,Place of Interest,0,Population is counted as part of the Municipality of Skagway.,2021
-154.375216,63.01373203,Nikolai,2nd Class City,Community,92,DCCED Certified,2021
-148.9168668,63.7323200700001,Denali Park,Census Designated Place,Community,160,DCCED Certified,2021
-149.824083,61.0848208400001,Rabbit Creek,Locality,Place of Interest,4166,2021 Department of Labor Estimates (Census Tract),2021
-170.2812243,63.43491341,Saint Lawrence Island,Unincorporated,Place of Interest,0,"St. Lawrence Island has two second class cities, Gambell and Savoonga where most people live.",2021
-157.478047,59.3502442700001,Ekwok,2nd Class City,Community,103,DCCED Certified,2021
-160.5064,55.1828,Unga,Locality,Place of Interest,0,Unga is an uninhabited area in the Aleutians East Borough.,2021
-132.2562608,55.7392589,Meyers Chuck,Locality,Place of Interest,0,Population is counted as part of Wrangell.,2021
-162.699715,54.4558662600001,Pauloff Harbor,Locality,Place of Interest,0,Pauloff Harbor is an unincorporated community with no year round population,2021
-163.6763889,64.895,Council,Locality,Place of Interest,2,The community is primarily a summer fish camp site for Nome residents. (ANVSA July 2021 Estimate),2021
-135.7390616,58.4133428700001,Gustavus,2nd Class City,Community,658,DCCED Certified,2021
-142.9237002,61.43287967,McCarthy,Unincorporated Census Designated Place,Community,109,DCCED Certified,2021
-147.3971488,66.3603484600001,Beaver,Unincorporated Census Designated Place,Community,56,DCCED Certified,2021
-130.0255142,55.9157523000001,Hyder,Unincorporated Census Designated Place,Community,42,DCCED Certified,2021
-157.3346559,61.7822606500001,Red Devil,Unincorporated Census Designated Place,Community,23,DCCED Certified,2021
-163.41049,64.68127766,White Mountain,2nd Class City,Community,189,DCCED Certified,2021
-149.8948474,61.21627757,Anchorage,Unified Home Rule Borough,Community,289697,DCCED Certified,2021
-131.6480233,55.3424333300001,Ketchikan,Home Rule City,Community,8149,DCCED Certified,2021
-158.1058165,61.8704253700001,Crooked Creek,Unincorporated Census Designated Place,Community,88,DCCED Certified,2021
-154.0995667,59.78824382,Pedro Bay,Census Designated Place,Community,40,DCCED Certified,2021
-163.191134,62.0472013200001,Andreafsky,Unincorporated,Place of Interest,101,2021 Department of Labor Estimates,2021
-159.05493,58.97954187,Manokotak,2nd Class City,Community,477,DCCED Certified,2021
-149.0878661,61.54831755,Circle View Stampede,Locality,Place of Interest,0,Population is counted as part of the Matanuska-Susitna Borough.,2021
134.6700824,58.3701947600001,Auke Bay,Locality,Place of Interest,5259,2021 Department of Labor Estimates (Census Tract),2021
-162.0881695,61.8814414300001,Marshall,2nd Class City,Community,468,DCCED Certified,2021
-149.808407,60.4948727600001,Cooper Landing,Census Designated Place,Community,363,DCCED Certified,2021
-151.4435797,59.6659190400001,Millers Landing,Locality,Place of Interest,0,Population is counted as part of the Kenai Peninsula Borough,2021
-160.0657281,62.9064389100001,Grayling,2nd Class City,Community,210,DCCED Certified,2021
-162.0399103,63.47835158,Saint Michael,2nd Class City,Community,450,DCCED Certified,2021
-152.8291495,58.08155665,Litnik,Locality,Place of Interest,0,Population is counted as part of the Kodiak Island Borough.,2021
-151.3334305,60.61773773,Salamatof,Census Designated Place,Community,1060,DCCED Certified,2021
-149.5351971,61.36992924,Chugiak,Locality,Place of Interest,5236,2021 Department of Labor Estimates (Census Tract),2021
-149.8191587,61.5522787300001,Big Lake,Census Designated Place,Community,3946,DCCED Certified,2021
-156.3947017,65.70183545,Huslia,2nd Class City,Community,301,DCCED Certified,2021
-135.989808,59.3937181100001,Covenant Life,Census Designated Place,Place of Interest,73,DCCED Certified,2021
-133.6212106,56.3513641000001,Point Baker,Unincorporated Census Designated Place,Community,10,DCCED Certified,2021
-147.1505301,64.70862307,Moose Creek,Census Designated Place,Community,526,DCCED Certified,2021
-156.6676467,58.6813712700001,King Salmon,Census Designated Place,Community,297,DCCED Certified,2021
-151.2013355,61.9677230600001,Skwentna,Census Designated Place,Place of Interest,60,DCCED Certified,2021
-152.1398337,69.37131343,Umiat,Locality,Place of Interest,0,Population is counted as part of the North Slope Borough.,2021
-162.9885,67.5718168000001,Noatak,Census Designated Place,Community,533,DCCED Certified,2021
-132.8282628,56.0140424900001,Coffman Cove,2nd Class City,Community,187,DCCED Certified,2021
-152.3974812,57.7930013600001,Kodiak,Home Rule City,Community,5495,DCCED Certified,2021
-158.0956505,62.54422249,Iditarod,Unincorporated,Place of Interest,0,Iditarod is currently uninhabited.,2021
-157.8565278,67.0864707800001,Ambler,2nd Class City,Community,255,DCCED Certified,2021
-139.7500324,59.5587609,Yakutat,Non-Unified Home Rule Borough,Community,697,DCCED Certified,2021
-162.457405,60.8972172800001,Nunapitchuk,2nd Class City,Community,567,DCCED Certified,2021
-166.5376818,53.8730924600001,Unalaska,1st Class City,Community,4195,DCCED Certified,2021
-157.3757505,58.2090702300001,Egegik,2nd Class City,Community,39,DCCED Certified,2021
-145.4120642,62.0473811800001,Tazlina,Unincorporated Census Designated Place,Community,248,DCCED Certified,2021
-160.7919652,63.87663037,Unalakleet,2nd Class City,Community,734,DCCED Certified,2021
-147.7592394,64.81107438,South Van Horn,Census Designated Place,Place of Interest,512,DCCED Certified,2021
-135.4431478,58.41682002,Excursion Inlet,Census Designated Place,Place of Interest,25,DCCED Certified,2021
-147.3514965,64.7549026500001,North Pole,Home Rule City,Community,2174,DCCED Certified,2021
-165.8411654,61.69961533,Paimiut,Unincorporated,Place of Interest,0,Paimiut is currently uninhabited (ANVSA July 2021 Estimate),2021
-145.8345557,64.1472131900001,Big Delta,Unincorporated Census Designated Place,Place of Interest,438,DCCED Certified,2021
-153.2794001,63.38388646,Telida,Unincorporated,Place of Interest,3,2021 Department of Labor Estimates,2021
-159.5305977,62.6553703500001,Shageluk,2nd Class City,Community,100,DCCED Certified,2021
-163.7262756,62.08954141,Mountain Village,2nd Class City,Community,602,DCCED Certified,2021
-146.3550808,61.13023788,Valdez,Home Rule City,Community,3971,DCCED Certified,2021
-158.7328441,61.53637174,Napaimute,Unincorporated,Place of Interest,0,2021 Department of Labor Estimates,2021
-157.4235473,70.48213652,Atqasuk,2nd Class City,Community,289,DCCED Certified,2021
-132.99261,55.5286340000001,Klawock Lake,Unincorporated,Community,27,DCCED Certified,2021
-163.2870194,62.0318125700001,Pitkas Point,Unincorporated Census Designated Place,Community,124,DCCED Certified,2021
-146.6817213,60.86848502,Tatitlek,Unincorporated Census Designated Place,Community,81,DCCED Certified,2021
-165.7735393,54.13431811,Akutan,2nd Class City,Community,1588,DCCED Certified,2021
-166.3870533,60.1016582,Nunivak Island,Unincorporated,Place of Interest,0,The main population center of Nunivak Island is the village of Mekoryuk.,2021
-162.0312277,55.08749807,Belkofski,Locality,Place of Interest,2,"Belkofski is a summer fishing camp, used by King Cove residents. (ANVSA July 2021 Estimate)",2021
-132.6500231,55.4822323000001,Hollis,Unincorporated Census Designated Place,Community,138,DCCED Certified,2021
-133.0960345,55.55450419,Klawock,1st Class City,Community,709,DCCED Certified,2021
-149.5465095,61.3151319900001,Eagle River,Locality,Place of Interest,6425,2021 Department of Labor Estimates (Census Tract),2021
-149.3482601,65.1521483400001,Minto,Unincorporated Census Designated Place,Community,156,DCCED Certified,2021
-162.5929893,66.8966754200001,Kotzebue,2nd Class City,Community,3004,DCCED Certified,2021
-150.0435938,62.1312135000001,Susitna North,Census Designated Place,Place of Interest,1598,DCCED Certified,2021
-144.0588808,63.65794205,Dot Lake,Unincorporated Census Designated Place,Community,16,DCCED Certified,2021
-142.5196992,63.13803253,Tetlin,Unincorporated Census Designated Place,Community,133,DCCED Certified,2021
-151.2568467,60.3249378400001,Kasilof,Census Designated Place,Community,519,DCCED Certified,2021
-152.3573994,57.7792462300001,Woody Island,Locality,Place of Interest,0,Woody Island is located in the Kodiak Island Borough,2021
-147.9691582,64.8258662200001,Chena Ridge,Census Designated Place,Place of Interest,6014,DCCED Certified,2021
-147.0383883,64.8772855300001,Two Rivers,Census Designated Place,Community,667,DCCED Certified,2021
-144.6641875,62.5663622600001,Chistochina,Unincorporated Census Designated Place,Community,59,DCCED Certified,2021
-158.5377611,56.31042481,Chignik Lagoon,Census Designated Place,Community,72,DCCED Certified,2021
-162.8831358,61.9372025100001,Pilot Station,2nd Class City,Community,609,DCCED Certified,2021
-174.2001988,52.1978076400001,Atka,2nd Class City,Community,59,DCCED Certified,2021
-149.6208307,61.51685582,Knik-Fairview,Census Designated Place,Community,19476,DCCED Certified,2021
-152.6494805,66.56004842,Allakaket,2nd Class City,Community,167,DCCED Certified,2021
-162.5194696,60.89457329,Kasigluk,Unincorporated Census Designated Place,Community,613,DCCED Certified,2021
-147.1680556,61.9386111000001,Eureka Roadhouse,Census Designated Place,Place of Interest,22,DCCED Certified,2021
-160.0322305,70.63853949,Wainwright,2nd Class City,Community,638,DCCED Certified,2021
-162.2914977,63.52380972,Stebbins,2nd Class City,Community,622,DCCED Certified,2021
-161.8147503,59.00848275,Platinum,2nd Class City,Community,59,DCCED Certified,2021
-158.5479769,58.8345343,Clark's Point,2nd Class City,Community,75,DCCED Certified,2021
-149.1907816,64.34335795,Anderson,2nd Class City,Community,227,DCCED Certified,2021
-157.0069244,58.71326678,South Naknek,Census Designated Place,Community,61,DCCED Certified,2021
-152.5037,57.7381,Kodiak Station,Census Designated Place,Place of Interest,1590,DCCED Certified,2021
-133.9447988,56.9744498800001,Kake,1st Class City,Community,557,DCCED Certified,2021
-147.8028,64.8569000000001,College,Census Designated Place,Place of Interest,11622,DCCED Certified,2021
-169.54528,56.6014257,Saint George,2nd Class City,Community,68,DCCED Certified,2021
-134.4066397,58.2998397100001,Juneau,Unified Home Rule Borough,Community,32155,DCCED Certified,2021
-151.454043,59.67334192,Ptarmigan Heights,Locality,Community,0,Population is counted as part of the Fairbanks North Star Borough.,2021
-134.5808463,57.4995695000001,Angoon,2nd Class City,Community,360,DCCED Certified,2021
-149.3695472,60.41930962,Crown Point,Census Designated Place,Community,125,DCCED Certified,2021
-147.8794672,64.9273104000001,Goldstream,Census Designated Place,Community,3321,DCCED Certified,2021
-149.4965677,61.40880422,Birchwood,Locality,Place of Interest,0,Population is counted as part of the Municipality of Anchorage.,2021
-159.7718289,62.1984422,Holy Cross,2nd Class City,Community,158,DCCED Certified,2021
-168.8601835,52.9401089500001,Nikolski,Unincorporated Census Designated Place,Community,42,DCCED Certified,2021
-145.5355408,68.12846168,Arctic Village,Unincorporated Census Designated Place,Community,139,DCCED Certified,2021
-149.7225708,61.4620867300001,Knik,Locality,Place of Interest,0,Knik is no longer populated.,2021
-141.9341786,62.9617709300001,Northway,Unincorporated Census Designated Place,Place of Interest,234,DCCED Certified,2021
-131.5347378,55.2971708800001,Mountain Point,Locality,Place of Interest,0,Population is counted as part of the Ketchikan Gateway Borough.,2021
-133.3478063,57.46425365,Hobart Bay,Census Designated Place,Place of Interest,1,DCCED Certified,2021
-151.4022394,60.2264313800001,Clam Gulch,Census Designated Place,Community,202,DCCED Certified,2021
-150.5990608,61.4142118500001,Alexander Creek,Locality,Place of Interest,0,Population is counted as part of the Matanuska-Susitna Borough.,2021
-157.3112886,59.4515508600001,New Stuyahok,2nd Class City,Community,480,DCCED Certified,2021
-154.4366825,57.56248915,Karluk,Census Designated Place,Community,27,DCCED Certified,2021
-170.2822883,57.1203994800001,Saint Paul,2nd Class City,Community,391,DCCED Certified,2021
-152.651794,66.539456,New Allakaket,Unincorporated CDP,Place of Interest,0,Population data is not available.,2021
-166.1928612,60.38649408,Mekoryuk,2nd Class City,Community,195,DCCED Certified,2021
-158.1053547,64.7234193800001,Nulato,2nd Class City,Community,223,DCCED Certified,2021
-132.5228223,55.6854862600001,Thorne Bay,2nd Class City,Community,456,DCCED Certified,2021
-149.4411111,60.0725,Lowell Point,Census Designated Place,Community,89,DCCED Certified,2021
-152.701315,66.55452803,Alatna,Unincorporated Census Designated Place,Community,17,DCCED Certified,2021
-151.2488059,60.5590139000001,Kenai,Home Rule City,Community,7380,DCCED Certified,2021
-155.5473984,64.09977795,Poorman,Locality,Place of Interest,0,Population is counted as part of the Yukon-Koyukuk Census Area.,2021
-160.4980901,55.34090243,Sand Point,1st Class City,Community,648,DCCED Certified,2021
-132.3836088,56.470404,Wrangell,Unified Home Rule Borough,Community,2096,DCCED Certified,2021
-162.7288422,66.07667336,Deering,2nd Class City,Community,190,DCCED Certified,2021
-151.2969256,60.7345972300001,Nikiski,Census Designated Place,Community,4443,DCCED Certified,2021
-165.5905277,61.5286181800001,Chevak,2nd Class City,Community,939,DCCED Certified,2021
-162.0294973,60.2189059200001,Eek,2nd Class City,Community,408,DCCED Certified,2021
-157.0199138,58.72821587,Naknek,Census Designated Place,Community,464,DCCED Certified,2021
-160.3157629,61.5381853700001,Upper Kalskag,2nd Class City,Community,203,DCCED Certified,2021
-155.5883531,62.9501408500001,McGrath,2nd Class City,Community,274,DCCED Certified,2021
-160.3644017,61.5123629700001,Lower Kalskag,2nd Class City,Community,262,DCCED Certified,2021
-148.8481138,63.85383025,Suntrana,Locality,Place of Interest,0,Population is counted as part of the Denali Borough.,2021
174.1121,52.7246000000001,Eareckson Station,Unincorporated Census Designated Place,Place of Interest,232,,2021
-148.0553319,64.8793417300001,Ester Dome,Locality,Community,0,Population is counted as part of the Ester CDP.,2021
